CustomerID,InvoiceDate,Quantity,UnitPrice,TotalAmount,Country,ProductCategory
C1228,2022-07-03 00:00:00,1,64.18,49.05,Italy,Clothing
C0512,2022-06-15 00:00:00,3,67.37,202.12,France,Beauty
C0316,2023-03-05 00:00:00,3,240.74,722.21,UK,Home & Garden
C1456,2022-09-26 00:00:00,2,324.52,649.05,Netherlands,Sports
C1469,2023-07-19 00:00:00,1,25.42,25.42,,Books
C0863,2023-01-16 00:00:00,1,554.51,554.51,Italy,Sports
C0605,2022-09-12 00:00:00,1,579.52,579.52,Spain,Electronics
C0266,2023-01-22 00:00:00,1,167.8,167.8,UK,Clothing
C0476,2022-05-26 00:00:00,1,816.61,816.61,Spain,Electronics
C1426,2023-02-26 00:00:00,1,429.28,429.28,UK,Sports
C1373,2022-08-21 00:00:00,1,116.45,116.45,Spain,Sports
C1424,2022-02-17 00:00:00,1,42.42,42.42,UK,Books
C1319,2022-09-24 00:00:00,1,274.37,274.37,Germany,Home & Garden
C0691,2022-04-21 00:00:00,1,34.29,34.29,Italy,Beauty
C0470,2022-06-14 00:00:00,1,149.89,149.89,UK,Clothing
C1566,2022-03-13 00:00:00,1,14.37,14.37,,Books
C0273,2023-01-02 00:00:00,2,125.84,251.68,UK,Home & Garden
C0651,2022-09-11 00:00:00,1,37.11,37.11,Germany,Books
C1293,2022-11-16 00:00:00,1,572.4,572.4,Spain,Electronics
C1302,2022-07-29 00:00:00,4,37.21,148.82,Netherlands,Home & Garden
C0359,2022-06-08 00:00:00,1,36.98,36.98,,Home & Garden
C1216,2022-06-24 00:00:00,1,39.83,39.83,UK,Books
C1568,2023-08-15 00:00:00,1,41.99,41.99,UK,Books
C0169,2022-07-25 00:00:00,3,82.06,246.18,Germany,Clothing
C0631,2023-02-04 00:00:00,1,283.1,283.1,UK,Home & Garden
C0970,2022-06-20 00:00:00,1,173.12,127.26,UK,Sports
C0678,2023-12-10 00:00:00,1,38.77,38.77,,Clothing
C0640,2022-05-18 00:00:00,1,26.62,26.62,UK,Clothing
C0562,2022-03-30 00:00:00,1,161.45,161.45,UK,Home & Garden
C1750,2022-11-15 00:00:00,1,233.25,233.25,UK,Home & Garden
C0026,2022-09-08 00:00:00,1,453.83,453.83,Netherlands,Electronics
C1404,2023-01-27 00:00:00,1,178.7,178.7,UK,Clothing
C1830,2022-06-17 00:00:00,1,87.38,87.38,Germany,Beauty
C1141,2022-03-13 00:00:00,1,526.4,420.52,France,Sports
C0854,2022-12-13 00:00:00,1,136.41,108.93,Italy,Electronics
C0101,2023-02-05 00:00:00,1,76.95,76.95,Germany,Sports
C0764,2022-04-26 00:00:00,1,99.24,99.24,Italy,Home & Garden
C0057,2023-06-25 00:00:00,1,21.84,21.84,Germany,Beauty
C0489,2022-02-17 00:00:00,1,837.6,837.6,,Electronics
C1489,2023-06-29 00:00:00,1,6.33,6.33,UK,Books
C0410,2023-02-01 00:00:00,1,179.99,179.99,UK,Clothing
C0445,2023-03-15 00:00:00,4,45.08,180.31,France,Beauty
C0133,2022-08-21 00:00:00,1,32.06,32.06,UK,Books
C1844,2022-03-17 00:00:00,1,24.24,24.24,Germany,Books
C0796,2022-03-27 00:00:00,1,69.25,69.25,,Clothing
C0293,2023-03-19 00:00:00,1,127.08,127.08,,Sports
C1469,2023-05-30 00:00:00,1,175.01,175.01,,Clothing
C0014,2022-08-26 00:00:00,1,59.93,59.93,UK,Home & Garden
C0363,2023-02-28 00:00:00,1,24.03,24.03,UK,Books
C0393,2022-10-13 00:00:00,1,24.68,24.68,Netherlands,Clothing
C1293,2023-05-21 00:00:00,1,368.04,368.04,Spain,Electronics
C1376,2022-10-27 00:00:00,1,23.24,23.24,Netherlands,Books
C0790,2023-01-21 00:00:00,1,85.53,85.53,UK,Home & Garden
C1389,2022-09-26 00:00:00,1,165.55,165.55,Spain,Clothing
C0602,2023-07-26 00:00:00,1,144.2,144.2,UK,Sports
C1185,2022-06-20 00:00:00,1,76.28,76.28,UK,Home & Garden
C0317,2023-03-23 00:00:00,1,50.57,50.57,,Electronics
C1000,2022-08-17 00:00:00,1,252.42,252.42,UK,Electronics
C0183,2022-08-19 00:00:00,2,775.92,1551.85,Germany,Electronics
C0254,2023-07-09 00:00:00,1,734.25,734.25,France,Electronics
C1165,2023-03-24 00:00:00,1,23.45,23.45,France,Clothing
C1486,2022-09-03 00:00:00,1,261.83,261.83,France,Home & Garden
C1249,2023-02-09 00:00:00,1,56.0,56.0,Germany,Home & Garden
C0290,2022-08-20 00:00:00,1,65.72,65.72,UK,Clothing
C1741,2022-03-03 00:00:00,1,809.61,809.61,Germany,Electronics
C0354,2022-05-28 00:00:00,1,11.67,11.67,,Beauty
C1742,2022-12-27 00:00:00,1,13.33,13.33,Germany,Books
C1783,2022-07-31 00:00:00,1,9.27,9.27,Germany,Beauty
C0026,2023-03-16 00:00:00,1,145.15,145.15,Netherlands,Sports
C0469,2022-05-24 00:00:00,1,15.88,15.88,UK,Clothing
C1013,2022-09-07 00:00:00,1,45.85,45.85,Italy,Books
C1291,2022-01-24 00:00:00,1,141.27,141.27,France,Sports
C0675,2022-04-19 00:00:00,1,344.39,344.39,UK,Sports
C1302,2023-01-26 00:00:00,1,24.59,24.59,Netherlands,Electronics
C1487,2023-02-14 00:00:00,1,37.75,37.75,Italy,Beauty
C0220,2023-08-28 00:00:00,1,20.28,20.28,UK,Books
C1385,2023-06-10 00:00:00,1,110.17,110.17,Italy,Clothing
C0106,2022-07-05 00:00:00,1,17.83,17.83,France,Beauty
C0406,2023-05-30 00:00:00,1,122.94,122.94,,Clothing
C1211,2022-05-31 00:00:00,2,23.74,47.49,UK,Beauty
C0954,2022-04-13 00:00:00,1,888.11,888.11,UK,Electronics
C1684,2022-12-24 00:00:00,1,204.88,204.88,UK,Sports
C0077,2023-01-26 00:00:00,1,54.76,54.76,Germany,Sports
C0944,2022-07-15 00:00:00,1,57.7,57.7,Netherlands,Clothing
C0716,2022-06-27 00:00:00,1,44.98,44.98,UK,Electronics
C0575,2022-11-27 00:00:00,1,604.69,604.69,,Electronics
C1702,2023-01-19 00:00:00,-1,47.53,47.53,UK,Beauty
C1757,2022-09-04 00:00:00,1,187.72,187.72,Germany,Electronics
C1250,2022-12-20 00:00:00,1,136.35,136.35,UK,Home & Garden
C1214,2023-05-16 00:00:00,1,78.85,78.85,Germany,Home & Garden
C0317,2023-09-13 00:00:00,-1,24.37,24.37,,Books
C1222,2022-03-09 00:00:00,1,40.98,40.98,UK,Books
C1429,2022-10-23 00:00:00,1,232.96,232.96,France,Home & Garden
C1342,2022-10-18 00:00:00,1,488.41,488.41,Italy,Sports
C0533,2022-07-07 00:00:00,1,283.31,283.31,UK,Home & Garden
C1743,2022-10-16 00:00:00,1,51.33,51.33,,Clothing
C1077,2023-05-08 00:00:00,1,177.6,177.6,Spain,Clothing
C1319,2022-09-15 00:00:00,1,65.82,65.82,Germany,Beauty
C1513,2023-04-12 00:00:00,1,203.7,203.7,Netherlands,Home & Garden
C0185,2022-07-08 00:00:00,1,91.61,91.61,Italy,Home & Garden
C1565,2023-04-05 00:00:00,1,28.95,28.95,Germany,Books
C0471,2022-06-28 00:00:00,1,125.84,125.84,Spain,Clothing
C0923,2023-04-06 00:00:00,1,100.34,100.34,Germany,Home & Garden
C1329,2023-05-11 00:00:00,1,556.8,556.8,UK,Sports
C0437,2023-04-18 00:00:00,2,167.98,335.97,,Sports
C0016,2022-09-25 00:00:00,1,12.02,12.02,UK,Books
C0073,2023-08-15 00:00:00,2,117.41,234.82,UK,Home & Garden
C0348,2022-05-31 00:00:00,1,838.31,838.31,UK,Electronics
C0220,2023-10-13 00:00:00,1,270.03,270.03,UK,Sports
C0293,2022-09-04 00:00:00,1,8.99,8.99,,Beauty
C1524,2023-03-14 00:00:00,1,212.85,212.85,Germany,Home & Garden
C1053,2023-02-01 00:00:00,1,164.07,164.07,UK,Home & Garden
C1215,2022-06-01 00:00:00,1,64.42,64.42,,Beauty
C0914,2022-12-23 00:00:00,1,81.95,81.95,UK,Electronics
C1355,2022-12-18 00:00:00,1,11.7,11.7,Italy,Books
C0707,2023-07-03 00:00:00,2,322.8,645.6,UK,Electronics
C0998,2023-05-16 00:00:00,1,6.67,6.67,Germany,Books
C0360,2022-01-28 00:00:00,1,18.93,18.93,Netherlands,Beauty
C1509,2023-03-30 00:00:00,1,143.37,143.37,France,Clothing
C0293,2023-06-28 00:00:00,1,110.0,110.0,,Clothing
C1090,2023-03-10 00:00:00,1,218.88,218.88,,Electronics
C0354,2022-02-28 00:00:00,1,37.59,37.59,,Beauty
C1015,2022-12-05 00:00:00,1,185.56,185.56,,Clothing
C1846,2023-04-17 00:00:00,1,105.73,105.73,UK,Clothing
C0423,2022-12-23 00:00:00,1,39.63,39.63,UK,Beauty
C1365,2023-06-11 00:00:00,1,52.59,52.59,,Home & Garden
C1376,2023-01-27 00:00:00,1,659.74,659.74,Netherlands,Electronics
C1707,2022-05-26 00:00:00,4,66.2,264.81,UK,Beauty
C0940,2022-05-03 00:00:00,1,260.34,260.34,Spain,Electronics
C1796,2022-07-26 00:00:00,1,150.54,134.91,France,Sports
C1420,2022-11-12 00:00:00,1,139.07,139.07,UK,Home & Garden
C0711,2022-10-29 00:00:00,1,32.37,32.37,,Books
C1550,2022-04-13 00:00:00,1,595.99,595.99,UK,Sports
C1247,2023-11-11 00:00:00,1,16.39,16.39,UK,Books
C1203,2022-06-14 00:00:00,1,259.66,259.66,Spain,Sports
C1792,2023-09-01 00:00:00,1,89.12,89.12,UK,Home & Garden
C1514,2022-09-15 00:00:00,1,256.81,256.81,UK,Sports
C0731,2023-07-27 00:00:00,4,9.9,39.6,UK,Books
C1263,2022-06-05 00:00:00,1,601.04,601.04,Italy,Electronics
C0792,2022-12-22 00:00:00,1,471.99,471.99,Germany,Sports
C0304,2022-05-29 00:00:00,1,12.73,12.73,Spain,Books
C1336,2023-09-12 00:00:00,1,135.17,135.17,Netherlands,Clothing
C1411,2022-10-29 00:00:00,2,26.71,53.42,,Beauty
C0145,2023-08-03 00:00:00,1,144.67,144.67,Netherlands,Clothing
C0941,2022-10-08 00:00:00,1,547.8,547.8,UK,Electronics
C0923,2023-08-08 00:00:00,1,48.55,48.55,Germany,Beauty
C0486,2022-11-22 00:00:00,1,10.9,10.9,UK,Clothing
C1365,2023-11-09 00:00:00,2,159.75,319.5,,Home & Garden
C0427,2022-03-15 00:00:00,1,338.37,338.37,,Sports
C1376,2023-06-26 00:00:00,2,152.12,304.25,Netherlands,Clothing
C1168,2022-09-23 00:00:00,1,146.21,146.21,,Home & Garden
C1769,2022-06-04 00:00:00,3,139.86,419.57,Germany,Clothing
C0002,2022-08-27 00:00:00,1,158.75,158.75,Germany,Clothing
C1167,2022-04-15 00:00:00,1,814.56,697.1,France,Electronics
C0507,2022-11-20 00:00:00,1,596.9,596.9,Germany,Electronics
C0646,2022-03-10 00:00:00,1,41.63,41.63,,Books
C1562,2022-08-13 00:00:00,1,89.84,89.84,UK,Sports
C0046,2022-06-16 00:00:00,1,198.84,198.84,UK,Home & Garden
C1599,2022-12-01 00:00:00,1,14.53,14.53,UK,Books
C1146,2022-04-01 00:00:00,1,30.25,30.25,Germany,Beauty
C0610,2023-08-31 00:00:00,1,678.07,678.07,France,Electronics
C0924,2023-03-22 00:00:00,1,48.54,48.54,UK,Beauty
C0858,2022-12-29 00:00:00,1,38.4,38.4,UK,Home & Garden
C1734,2023-02-20 00:00:00,3,36.75,110.24,Spain,Beauty
C0882,2023-03-02 00:00:00,1,435.52,435.52,,Sports
C1551,2022-09-14 00:00:00,4,12.81,51.23,UK,Clothing
C0887,2022-11-01 00:00:00,1,26.1,26.1,France,Books
C1202,2022-03-13 00:00:00,1,130.88,130.88,Netherlands,Electronics
C0104,2023-03-03 00:00:00,4,17.9,71.62,UK,Books
C0513,2022-11-11 00:00:00,1,73.32,73.32,UK,Sports
C0018,2022-12-31 00:00:00,1,202.4,202.4,Germany,Electronics
C1393,2023-08-19 00:00:00,1,115.02,115.02,,Clothing
C0979,2022-08-29 00:00:00,1,266.92,266.92,UK,Sports
C1305,2022-11-27 00:00:00,1,40.95,40.95,Germany,Beauty
C1593,2023-05-24 00:00:00,1,885.33,885.33,France,Electronics
C1197,2022-10-17 00:00:00,1,73.95,73.95,Germany,Clothing
C1175,2022-08-11 00:00:00,3,71.19,213.58,Germany,Sports
C0753,2022-08-19 00:00:00,1,37.27,37.27,UK,Beauty
C0726,2023-04-07 00:00:00,1,91.97,91.97,,Clothing
C0019,2023-03-15 00:00:00,1,63.53,63.53,France,Home & Garden
C0300,2022-11-07 00:00:00,1,16.88,16.88,Germany,Books
C1302,2022-11-10 00:00:00,1,50.09,50.09,Netherlands,Beauty
C0685,2022-06-01 00:00:00,1,211.85,164.45,Germany,Home & Garden
C1782,2022-07-05 00:00:00,2,131.91,263.81,Netherlands,Clothing
C0501,2022-02-04 00:00:00,1,194.38,194.38,UK,Sports
C0354,2022-02-21 00:00:00,1,31.83,31.83,,Beauty
C1646,2023-02-20 00:00:00,1,362.19,362.19,UK,Electronics
C0032,2023-05-19 00:00:00,1,163.39,163.39,Spain,Home & Garden
C1416,2023-01-02 00:00:00,1,34.51,30.98,,Beauty
C1388,2023-01-13 00:00:00,1,894.8,661.37,,Electronics
C0864,2022-04-20 00:00:00,1,187.7,187.7,,Home & Garden
C0998,2023-07-13 00:00:00,1,157.2,157.2,Germany,Clothing
C1490,2022-09-25 00:00:00,1,30.69,30.69,Italy,Books
C0328,2022-06-29 00:00:00,1,17.51,17.51,,Books
C1661,2023-01-23 00:00:00,1,165.49,165.49,UK,Clothing
C0293,2023-08-31 00:00:00,1,253.41,253.41,,Home & Garden
C0370,2022-08-27 00:00:00,3,77.22,231.67,Netherlands,Beauty
C1321,2022-06-14 00:00:00,1,252.42,252.42,,Home & Garden
C0136,2022-03-15 00:00:00,1,181.89,181.89,Italy,Clothing
C0392,2022-12-31 00:00:00,1,23.99,17.04,,Books
C1538,2022-09-13 00:00:00,1,73.61,73.61,UK,Sports
C1092,2022-06-07 00:00:00,1,190.28,190.28,,Home & Garden
C0890,2022-03-26 00:00:00,1,262.87,262.87,UK,Home & Garden
C1764,2022-07-18 00:00:00,1,469.07,469.07,Netherlands,Sports
C1786,2023-01-02 00:00:00,1,14.46,11.02,Spain,Home & Garden
C0168,2022-04-17 00:00:00,1,510.42,510.42,Germany,Sports
C1159,2022-02-24 00:00:00,1,239.21,239.21,Spain,Home & Garden
C1674,2023-07-18 00:00:00,1,8.0,8.0,Netherlands,Books
C1430,2022-11-17 00:00:00,1,27.75,27.75,UK,Books
C0221,2022-06-10 00:00:00,1,89.89,89.89,Netherlands,Clothing
C0654,2022-08-24 00:00:00,1,101.94,101.94,UK,Clothing
C1028,2023-02-28 00:00:00,1,175.95,137.5,France,Clothing
C1135,2023-03-28 00:00:00,1,79.66,79.66,Netherlands,Beauty
C0363,2023-09-22 00:00:00,1,21.58,21.58,UK,Clothing
C1490,2022-10-27 00:00:00,1,464.49,464.49,Italy,Sports
C1117,2022-11-22 00:00:00,1,532.7,532.7,UK,Sports
C1088,2022-04-30 00:00:00,1,264.05,264.05,UK,Electronics
C1411,2022-10-15 00:00:00,1,19.39,19.39,,Books
C0530,2022-12-29 00:00:00,1,150.18,127.09,UK,Clothing
C1442,2022-12-04 00:00:00,1,74.88,74.88,UK,Beauty
C0025,2023-03-11 00:00:00,3,516.2,1548.59,UK,Sports
C0153,2022-10-25 00:00:00,1,141.75,141.75,,Clothing
C0011,2022-04-18 00:00:00,-1,71.02,71.02,UK,Beauty
C0453,2022-08-31 00:00:00,1,68.6,68.6,UK,Home & Garden
C1684,2022-04-22 00:00:00,3,175.95,527.86,UK,Home & Garden
C0279,2022-04-10 00:00:00,4,494.5,1978.01,Spain,Sports
C1804,2022-06-05 00:00:00,1,341.98,341.98,France,Sports
C1022,2023-01-10 00:00:00,1,179.59,179.59,UK,Clothing
C0959,2022-06-04 00:00:00,1,217.91,217.91,,Sports
C1250,2023-09-10 00:00:00,1,526.38,526.38,UK,Sports
C0507,2023-05-20 00:00:00,1,650.91,650.91,Germany,Electronics
C1353,2022-10-28 00:00:00,1,46.06,46.06,Italy,Clothing
C1061,2023-03-12 00:00:00,1,105.46,105.46,UK,Clothing
C1432,2022-12-07 00:00:00,4,173.04,692.17,UK,Clothing
C0193,2022-10-31 00:00:00,1,236.87,236.87,,Home & Garden
C1538,2023-06-14 00:00:00,1,852.49,852.49,UK,Electronics
C1302,2022-10-08 00:00:00,1,576.23,576.23,Netherlands,Electronics
C0067,2023-06-18 00:00:00,1,420.83,420.83,,Electronics
C1718,2022-08-05 00:00:00,1,38.38,38.38,,Home & Garden
C0230,2023-01-03 00:00:00,1,184.39,184.39,France,Home & Garden
C1694,2022-05-22 00:00:00,1,38.54,38.54,Spain,Clothing
C1555,2023-04-13 00:00:00,1,146.96,146.96,France,Sports
C0420,2023-01-03 00:00:00,1,50.75,50.75,Spain,Clothing
C1812,2023-01-08 00:00:00,1,896.94,896.94,UK,Electronics
C0591,2022-04-03 00:00:00,1,197.14,197.14,UK,Clothing
C0356,2022-06-22 00:00:00,1,317.97,317.97,UK,Sports
C0612,2023-01-20 00:00:00,1,152.34,152.34,Spain,Sports
C0500,2022-01-02 00:00:00,4,78.65,314.58,Germany,Home & Garden
C0136,2022-05-04 00:00:00,1,243.83,243.83,Italy,Home & Garden
C1115,2022-06-25 00:00:00,1,30.62,30.62,Germany,Books
C1328,2022-10-10 00:00:00,1,16.64,16.64,UK,Beauty
C0269,2022-12-03 00:00:00,1,165.03,136.99,Spain,Sports
C0678,2022-09-15 00:00:00,1,435.61,435.61,,Sports
C1366,2022-08-26 00:00:00,1,143.62,143.62,UK,Sports
C1510,2022-07-11 00:00:00,1,262.02,262.02,Italy,Home & Garden
C0083,2023-05-26 00:00:00,1,21.14,21.14,Spain,Beauty
C1560,2022-03-05 00:00:00,2,183.26,366.52,UK,Clothing
C0017,2022-03-11 00:00:00,1,66.97,66.97,,Sports
C1333,2022-11-24 00:00:00,1,444.2,444.2,Italy,Electronics
C1702,2023-01-11 00:00:00,1,71.93,71.93,UK,Electronics
C1644,2022-06-13 00:00:00,1,104.55,104.55,UK,Clothing
C1712,2022-11-08 00:00:00,1,574.14,574.14,UK,Electronics
C0531,2023-04-05 00:00:00,1,535.31,535.31,Italy,Sports
C0235,2022-04-26 00:00:00,1,535.52,433.63,UK,Sports
C1409,2023-05-28 00:00:00,1,176.29,176.29,UK,Home & Garden
C0868,2022-09-15 00:00:00,1,846.35,846.35,Germany,Electronics
,2023-11-25 00:00:00,1,24.33,24.33,Germany,Beauty
C0946,2023-01-12 00:00:00,1,64.37,64.37,Germany,Beauty
C0763,2022-03-03 00:00:00,1,82.71,82.71,Italy,Electronics
C1409,2022-11-03 00:00:00,1,554.06,554.06,UK,Sports
C1112,2022-04-01 00:00:00,1,49.23,49.23,,Beauty
C1645,2023-01-10 00:00:00,-1,257.65,257.65,,Sports
C1404,2022-06-30 00:00:00,1,26.54,26.54,UK,Beauty
C1514,2022-10-06 00:00:00,1,236.05,236.05,UK,Sports
C0266,2023-05-08 00:00:00,1,71.74,71.74,UK,Electronics
C1439,2022-06-13 00:00:00,1,619.25,619.25,,Electronics
C0635,2022-09-24 00:00:00,1,144.09,144.09,Netherlands,Clothing
C0137,2023-07-21 00:00:00,1,26.7,26.7,,Clothing
C1042,2022-10-02 00:00:00,1,83.53,83.53,France,Sports
C1302,2023-09-03 00:00:00,1,25.79,25.79,Netherlands,Books
C1058,2023-10-25 00:00:00,1,87.18,87.18,France,Beauty
C1103,2022-03-29 00:00:00,1,56.29,56.29,UK,Clothing
C1557,2023-03-14 00:00:00,1,57.0,57.0,Spain,Home & Garden
C0998,2023-01-13 00:00:00,1,48.15,48.15,Germany,Home & Garden
C1538,2023-10-29 00:00:00,2,193.64,387.29,UK,Clothing
C0036,2023-05-31 00:00:00,1,29.68,29.68,Germany,Beauty
C0906,2022-10-26 00:00:00,1,337.38,337.38,Italy,Sports
C0915,2022-09-08 00:00:00,1,80.4,80.4,France,Clothing
C1168,2022-08-25 00:00:00,1,48.28,48.28,,Books
C1599,2023-02-02 00:00:00,1,66.72,66.72,UK,Beauty
C0445,2023-06-18 00:00:00,1,143.68,143.68,France,Clothing
C1110,2022-07-30 00:00:00,1,247.42,247.42,Netherlands,Home & Garden
C1042,2022-06-19 00:00:00,1,14.81,10.84,France,Books
C1137,2022-07-11 00:00:00,1,19.2,19.2,Spain,Clothing
C0406,2022-11-01 00:00:00,1,848.38,848.38,,Electronics
C0631,2023-12-12 00:00:00,1,64.49,64.49,UK,Beauty
C0981,2023-06-14 00:00:00,1,56.09,56.09,France,Home & Garden
C0480,2022-07-18 00:00:00,1,263.42,263.42,,Electronics
C1287,2023-02-27 00:00:00,2,213.31,426.61,UK,Home & Garden
C1766,2022-05-10 00:00:00,1,156.74,156.74,France,Clothing
C0613,2022-01-10 00:00:00,1,196.18,196.18,Germany,Clothing
C0136,2022-07-12 00:00:00,1,687.62,687.62,Italy,Electronics
C1473,2022-08-13 00:00:00,1,14.66,14.66,UK,Books
C1721,2023-04-15 00:00:00,1,321.32,321.32,,Sports
C0287,2022-06-22 00:00:00,3,200.23,600.68,Italy,Home & Garden
C0962,2022-05-25 00:00:00,2,38.7,77.4,Netherlands,Beauty
C1399,2023-03-25 00:00:00,1,31.85,31.85,,Beauty
C0725,2023-02-14 00:00:00,2,34.11,68.21,UK,Home & Garden
C1177,2023-01-31 00:00:00,1,531.41,531.41,UK,Sports
C0743,2023-06-19 00:00:00,1,477.95,477.95,,Sports
C1670,2023-06-12 00:00:00,1,28.01,28.01,UK,Clothing
C1168,2022-10-06 00:00:00,1,17.33,17.33,,Clothing
C0414,2022-07-07 00:00:00,1,120.89,120.89,,Clothing
C0266,2022-11-06 00:00:00,3,150.88,452.63,UK,Clothing
C1326,2023-06-28 00:00:00,1,174.16,174.16,France,Clothing
C0782,2022-08-08 00:00:00,-1,74.55,74.55,UK,Clothing
C0499,2023-01-13 00:00:00,1,76.9,76.9,UK,Sports
C0145,2023-06-12 00:00:00,1,563.35,563.35,Netherlands,Sports
C1515,2022-07-07 00:00:00,1,78.92,63.36,France,Beauty
C0355,2022-12-02 00:00:00,1,78.98,78.98,,Beauty
C1058,2023-04-12 00:00:00,1,19.57,19.57,France,Books
C0384,2022-12-09 00:00:00,2,93.65,187.3,UK,Clothing
C0941,2022-08-29 00:00:00,1,155.15,155.15,UK,Clothing
C1475,2022-03-07 00:00:00,1,595.1,595.1,UK,Electronics
C0356,2022-07-25 00:00:00,1,24.46,24.46,UK,Clothing
C1311,2022-12-19 00:00:00,1,85.5,85.5,UK,Beauty
C1052,2022-11-04 00:00:00,1,21.46,21.46,Germany,Clothing
C1237,2023-05-26 00:00:00,1,22.02,22.02,Netherlands,Books
C1420,2023-02-15 00:00:00,1,37.51,37.51,UK,Sports
C1416,2023-04-24 00:00:00,1,23.47,23.47,,Beauty
C0581,2023-09-19 00:00:00,1,149.62,149.62,UK,Clothing
C1302,2023-02-13 00:00:00,1,223.91,223.91,Netherlands,Sports
C0607,2022-05-08 00:00:00,1,170.07,170.07,UK,Sports
C0241,2022-12-19 00:00:00,1,191.35,191.35,France,Clothing
C1076,2022-10-22 00:00:00,2,75.43,150.87,Spain,Beauty
C1510,2022-09-04 00:00:00,2,38.27,58.16,Italy,Home & Garden
C0374,2022-08-25 00:00:00,4,77.42,309.69,UK,Clothing
C1230,2022-11-08 00:00:00,2,13.01,26.01,,Books
C1778,2023-01-21 00:00:00,1,222.11,222.11,France,Sports
C0117,2022-02-16 00:00:00,1,237.26,237.26,Germany,Sports
C1368,2022-02-04 00:00:00,1,498.81,498.81,Germany,Sports
C0397,2022-12-29 00:00:00,1,49.06,49.06,France,Books
C0681,2023-03-16 00:00:00,1,107.83,107.83,,Home & Garden
C0770,2023-12-23 00:00:00,1,28.38,28.38,Italy,Books
C1359,2023-04-17 00:00:00,1,36.7,36.7,France,Books
C1648,2022-11-11 00:00:00,1,115.46,115.46,UK,Sports
C0244,2022-09-05 00:00:00,1,144.63,144.63,UK,Sports
C1228,2022-11-25 00:00:00,2,82.04,164.09,Italy,Electronics
C1302,2022-08-09 00:00:00,2,240.69,481.38,Netherlands,Electronics
C0417,2022-10-10 00:00:00,1,38.43,38.43,Netherlands,Books
C1750,2023-02-12 00:00:00,1,63.96,63.96,UK,Home & Garden
C0059,2022-06-26 00:00:00,1,234.87,234.87,France,Home & Garden
C1393,2023-05-08 00:00:00,1,162.3,162.3,,Clothing
C0442,2023-02-17 00:00:00,1,94.92,94.92,,Electronics
C1167,2022-05-19 00:00:00,1,17.24,17.24,France,Books
C0496,2022-03-02 00:00:00,1,31.15,31.15,UK,Clothing
C0354,2022-03-16 00:00:00,1,82.2,82.2,,Beauty
C1118,2023-06-04 00:00:00,2,40.1,80.2,,Home & Garden
C1636,2022-11-13 00:00:00,-1,61.39,61.39,Germany,Beauty
C1191,2023-06-10 00:00:00,1,564.58,564.58,UK,Electronics
C1435,2023-03-06 00:00:00,1,188.85,188.85,France,Clothing
C0853,2022-10-23 00:00:00,1,692.71,692.71,Italy,Electronics
C0322,2022-08-24 00:00:00,1,595.35,595.35,Germany,Sports
C1593,2023-05-12 00:00:00,1,422.43,422.43,France,Electronics
C0509,2022-10-20 00:00:00,1,38.82,38.82,,Books
C0578,2022-02-02 00:00:00,1,22.96,20.38,Netherlands,Books
C1469,2023-07-01 00:00:00,2,59.56,119.12,,Beauty
C1277,2022-09-04 00:00:00,1,236.6,236.6,France,Home & Garden
C1557,2022-12-18 00:00:00,2,452.42,904.83,Spain,Sports
C0801,2022-02-23 00:00:00,1,36.13,36.13,Germany,Books
C0395,2022-05-25 00:00:00,1,84.32,84.32,Spain,Sports
C0224,2022-05-03 00:00:00,3,43.32,129.97,UK,Books
C0724,2022-05-05 00:00:00,1,138.53,138.53,,Clothing
C1078,2022-05-21 00:00:00,1,166.43,166.43,Netherlands,Clothing
C0210,2023-05-07 00:00:00,1,207.03,207.03,Netherlands,Sports
C1746,2022-12-02 00:00:00,1,248.81,248.81,UK,Sports
C0202,2022-05-04 00:00:00,1,40.54,40.54,UK,Books
C0251,2022-06-28 00:00:00,1,446.47,446.47,Netherlands,Electronics
C0191,2023-02-16 00:00:00,1,190.47,190.47,Italy,Home & Garden
C0016,2023-01-11 00:00:00,1,27.98,27.98,UK,Beauty
C1183,2022-08-02 00:00:00,1,89.21,89.21,Italy,Home & Garden
C1449,2023-04-20 00:00:00,1,540.78,540.78,UK,Sports
C1650,2022-12-03 00:00:00,1,33.08,33.08,France,Books
C1637,2023-09-10 00:00:00,2,39.99,79.98,Germany,Books
C0469,2022-12-08 00:00:00,1,28.29,23.1,UK,Books
C1194,2022-10-13 00:00:00,1,650.14,650.14,UK,Electronics
C1839,2023-07-07 00:00:00,1,42.71,42.71,Italy,Home & Garden
C0835,2023-01-10 00:00:00,1,17.54,17.54,Germany,Clothing
C1359,2022-07-16 00:00:00,1,46.12,46.12,France,Books
C1058,2022-10-28 00:00:00,1,15.52,15.52,France,Beauty
C0607,2022-05-01 00:00:00,1,73.29,73.29,UK,Beauty
C1587,2022-07-10 00:00:00,1,131.15,131.15,Germany,Electronics
,2023-06-25 00:00:00,1,39.74,39.74,Germany,Books
C1265,2023-05-19 00:00:00,1,9.19,9.19,UK,Books
C0820,2023-01-09 00:00:00,1,163.81,163.81,Netherlands,Home & Garden
C0641,2022-07-20 00:00:00,1,186.57,186.57,France,Electronics
C0854,2023-03-04 00:00:00,1,147.78,147.78,Italy,Home & Garden
C0120,2022-08-30 00:00:00,5,62.5,312.48,UK,Home & Garden
C1099,2022-03-28 00:00:00,3,519.22,1139.29,UK,Electronics
